time,open,high,low,close,tick_volume,spread,real_volume
2024-09-25 20:37:00,0.84913,0.84913,0.84909,0.84912,22,13,0
2024-09-25 20:38:00,0.8491,0.84923,0.8491,0.84918,25,13,0
2024-09-25 20:39:00,0.84915,0.84923,0.84915,0.84916,21,13,0
2024-09-25 20:40:00,0.84917,0.84934,0.84917,0.84931,20,13,0
2024-09-25 20:41:00,0.84931,0.84937,0.84923,0.84923,26,13,0
2024-09-25 20:42:00,0.84925,0.8493,0.84925,0.84926,22,13,0
2024-09-25 20:43:00,0.84928,0.84929,0.84923,0.84923,20,13,0
2024-09-25 20:44:00,0.84923,0.84929,0.84921,0.84928,27,13,0
2024-09-25 20:45:00,0.84929,0.84929,0.84923,0.84927,24,13,0
2024-09-25 20:46:00,0.84927,0.84948,0.84926,0.84945,26,13,0
2024-09-25 20:47:00,0.84943,0.84946,0.84941,0.84946,13,13,0
2024-09-25 20:48:00,0.84946,0.84955,0.84946,0.84953,19,13,0
2024-09-25 20:49:00,0.84954,0.84957,0.84948,0.84949,19,13,0
2024-09-25 20:50:00,0.84949,0.84954,0.84941,0.84942,26,13,0
2024-09-25 20:51:00,0.84941,0.84953,0.84939,0.8495,24,13,0
2024-09-25 20:52:00,0.8495,0.84953,0.84949,0.84953,19,13,0
2024-09-25 20:53:00,0.84953,0.84953,0.84947,0.8495,34,13,0
2024-09-25 20:54:00,0.84952,0.8496,0.84949,0.8496,30,12,0
2024-09-25 20:55:00,0.8496,0.84961,0.84952,0.84953,28,13,0
2024-09-25 20:56:00,0.84955,0.84965,0.84955,0.84964,26,13,0
2024-09-25 20:57:00,0.84962,0.84963,0.84952,0.84954,20,13,0
2024-09-25 20:58:00,0.84954,0.84955,0.84948,0.84948,35,13,0
2024-09-25 20:59:00,0.84947,0.84951,0.84945,0.84951,31,13,0
2024-09-25 21:00:00,0.84951,0.84958,0.84948,0.84948,28,13,0
2024-09-25 21:01:00,0.84949,0.84965,0.84949,0.84964,40,13,0
2024-09-25 21:02:00,0.84965,0.84966,0.84962,0.84964,22,13,0
2024-09-25 21:03:00,0.84964,0.84966,0.84955,0.84955,15,13,0
2024-09-25 21:04:00,0.84955,0.8496,0.84953,0.84957,32,13,0
2024-09-25 21:05:00,0.84957,0.84958,0.8494,0.84941,30,13,0
2024-09-25 21:06:00,0.84941,0.84941,0.84932,0.84937,12,13,0
2024-09-25 21:07:00,0.84937,0.84946,0.84935,0.84946,19,13,0
2024-09-25 21:08:00,0.84946,0.8495,0.84941,0.84947,26,13,0
2024-09-25 21:09:00,0.84946,0.84946,0.8494,0.84946,13,13,0
2024-09-25 21:10:00,0.84946,0.84952,0.84946,0.8495,30,13,0
2024-09-25 21:11:00,0.84951,0.84957,0.84948,0.84952,40,13,0
2024-09-25 21:12:00,0.84952,0.84961,0.84952,0.84959,27,13,0
2024-09-25 21:13:00,0.84959,0.84963,0.84957,0.8496,29,13,0
2024-09-25 21:14:00,0.84961,0.84977,0.84961,0.84977,40,13,0
2024-09-25 21:15:00,0.84977,0.84985,0.84975,0.8498,31,13,0
2024-09-25 21:16:00,0.84982,0.84983,0.84978,0.84978,34,13,0
2024-09-25 21:17:00,0.84977,0.84986,0.84977,0.84982,19,13,0
2024-09-25 21:18:00,0.84982,0.84982,0.84969,0.84972,16,13,0
2024-09-25 21:19:00,0.84973,0.84984,0.84972,0.84984,25,13,0
2024-09-25 21:20:00,0.84986,0.84986,0.84977,0.84982,23,13,0
2024-09-25 21:21:00,0.84983,0.84985,0.8498,0.8498,33,13,0
2024-09-25 21:22:00,0.8498,0.8498,0.84973,0.8498,18,13,0
2024-09-25 21:23:00,0.84981,0.84988,0.84981,0.84984,26,13,0
2024-09-25 21:24:00,0.84985,0.84987,0.84979,0.8498,28,13,0
2024-09-25 21:25:00,0.8498,0.84988,0.84978,0.84978,48,13,0
2024-09-25 21:26:00,0.84976,0.84983,0.84975,0.8498,38,13,0
2024-09-25 21:27:00,0.84979,0.84984,0.84979,0.84981,38,13,0
2024-09-25 21:28:00,0.84983,0.84983,0.84979,0.84979,47,13,0
2024-09-25 21:29:00,0.8498,0.84982,0.84969,0.84969,34,13,0
2024-09-25 21:30:00,0.84969,0.8497,0.8495,0.84951,28,13,0
2024-09-25 21:31:00,0.84951,0.84965,0.84951,0.84961,32,12,0
2024-09-25 21:32:00,0.84962,0.84962,0.84955,0.84955,27,13,0
2024-09-25 21:33:00,0.84956,0.84968,0.84956,0.84966,25,13,0
