time,open,high,low,close,tick_volume,spread,real_volume
2024-09-25 20:38:00,144.518,144.523,144.508,144.508,54,4,0
2024-09-25 20:39:00,144.506,144.525,144.504,144.51,51,4,0
2024-09-25 20:40:00,144.51,144.527,144.509,144.513,63,4,0
2024-09-25 20:41:00,144.513,144.53,144.513,144.521,67,4,0
2024-09-25 20:42:00,144.523,144.531,144.518,144.518,54,4,0
2024-09-25 20:43:00,144.519,144.519,144.488,144.488,52,4,0
2024-09-25 20:44:00,144.488,144.511,144.485,144.51,53,4,0
2024-09-25 20:45:00,144.512,144.519,144.505,144.509,47,4,0
2024-09-25 20:46:00,144.507,144.527,144.507,144.527,23,4,0
2024-09-25 20:47:00,144.527,144.529,144.516,144.529,24,4,0
2024-09-25 20:48:00,144.528,144.542,144.528,144.54,45,4,0
2024-09-25 20:49:00,144.54,144.552,144.532,144.532,39,4,0
2024-09-25 20:50:00,144.533,144.538,144.509,144.511,37,4,0
2024-09-25 20:51:00,144.51,144.538,144.509,144.537,36,4,0
2024-09-25 20:52:00,144.538,144.545,144.53,144.537,47,4,0
2024-09-25 20:53:00,144.537,144.537,144.518,144.521,46,4,0
2024-09-25 20:54:00,144.527,144.532,144.517,144.532,37,4,0
2024-09-25 20:55:00,144.531,144.538,144.525,144.532,52,4,0
2024-09-25 20:56:00,144.532,144.586,144.532,144.584,49,4,0
2024-09-25 20:57:00,144.583,144.584,144.551,144.559,31,4,0
2024-09-25 20:58:00,144.561,144.561,144.543,144.551,58,4,0
2024-09-25 20:59:00,144.543,144.554,144.541,144.553,65,4,0
2024-09-25 21:00:00,144.553,144.562,144.537,144.542,48,4,0
2024-09-25 21:01:00,144.544,144.571,144.541,144.57,47,4,0
2024-09-25 21:02:00,144.571,144.573,144.56,144.562,57,4,0
2024-09-25 21:03:00,144.562,144.563,144.537,144.537,44,4,0
2024-09-25 21:04:00,144.534,144.554,144.53,144.547,52,4,0
2024-09-25 21:05:00,144.548,144.548,144.522,144.524,49,4,0
2024-09-25 21:06:00,144.526,144.541,144.517,144.54,49,4,0
2024-09-25 21:07:00,144.54,144.548,144.531,144.547,39,4,0
2024-09-25 21:08:00,144.546,144.549,144.538,144.542,46,4,0
2024-09-25 21:09:00,144.54,144.541,144.528,144.53,44,4,0
2024-09-25 21:10:00,144.531,144.542,144.531,144.541,55,4,0
2024-09-25 21:11:00,144.542,144.542,144.516,144.526,53,4,0
2024-09-25 21:12:00,144.528,144.545,144.527,144.531,42,4,0
2024-09-25 21:13:00,144.53,144.537,144.528,144.531,34,4,0
2024-09-25 21:14:00,144.532,144.56,144.532,144.56,50,4,0
2024-09-25 21:15:00,144.559,144.577,144.547,144.565,54,4,0
2024-09-25 21:16:00,144.568,144.573,144.561,144.561,37,4,0
2024-09-25 21:17:00,144.561,144.568,144.56,144.561,40,4,0
2024-09-25 21:18:00,144.56,144.561,144.556,144.558,28,4,0
2024-09-25 21:19:00,144.559,144.58,144.553,144.58,31,4,0
2024-09-25 21:20:00,144.579,144.593,144.578,144.583,40,4,0
2024-09-25 21:21:00,144.585,144.593,144.583,144.583,57,4,0
2024-09-25 21:22:00,144.582,144.582,144.552,144.562,31,4,0
2024-09-25 21:23:00,144.563,144.593,144.563,144.592,33,4,0
2024-09-25 21:24:00,144.592,144.619,144.592,144.6,45,4,0
2024-09-25 21:25:00,144.603,144.639,144.6,144.611,43,4,0
2024-09-25 21:26:00,144.608,144.623,144.602,144.611,30,4,0
2024-09-25 21:27:00,144.614,144.62,144.597,144.6,51,4,0
